pr_number,pr_author_login,reviewer_login,review_state,review_submitted_at,pr_merged,pr_merged_at,pr_created_at
48623,pauldambra,graphite-app,COMMENTED,2026-02-20T17:31:31Z,False,,2026-02-20T17:25:56Z
48623,pauldambra,copilot-pull-request-reviewer,COMMENTED,2026-02-23T22:43:12Z,False,,2026-02-20T17:25:56Z
48623,pauldambra,graphite-app,COMMENTED,2026-02-23T22:47:44Z,False,,2026-02-20T17:25:56Z
48623,pauldambra,graphite-app,COMMENTED,2026-02-24T15:09:13Z,False,,2026-02-20T17:25:56Z
48623,pauldambra,orian,APPROVED,2026-02-24T20:05:47Z,False,,2026-02-20T17:25:56Z
48215,cvolzer3,graphite-app,COMMENTED,2026-02-17T17:42:04Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,joshsny,COMMENTED,2026-02-17T23:25:29Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-18T01:48:30Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-18T01:49:06Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-18T01:49:23Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-18T01:49:58Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-18T01:52:01Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,github-advanced-security,COMMENTED,2026-02-18T15:45:29Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-18T15:56:10Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,greptile-apps,COMMENTED,2026-02-19T23:58:10Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,graphite-app,COMMENTED,2026-02-19T23:59:10Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-20T00:09:42Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,graphite-app,COMMENTED,2026-02-20T00:10:28Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,joshsny,COMMENTED,2026-02-20T12:27:37Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-20T15:11:07Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,graphite-app,COMMENTED,2026-02-24T14:51:26Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-24T15:23:13Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,cvolzer3,COMMENTED,2026-02-24T16:25:43Z,False,,2026-02-17T17:34:53Z
48215,cvolzer3,graphite-app,COMMENTED,2026-02-24T20:00:57Z,False,,2026-02-17T17:34:53Z
48800,dmarticus,greptile-apps,COMMENTED,2026-02-24T18:39:09Z,True,2026-02-24T19:57:58Z,2026-02-23T18:09:51Z
48800,dmarticus,haacked,APPROVED,2026-02-24T18:39:28Z,True,2026-02-24T19:57:58Z,2026-02-23T18:09:51Z
48844,pauldambra,greptile-apps,COMMENTED,2026-02-24T11:30:09Z,False,,2026-02-23T22:49:53Z
48844,pauldambra,copilot-pull-request-reviewer,COMMENTED,2026-02-24T14:36:58Z,False,,2026-02-23T22:49:53Z
48964,richardsolomou,Radu-Raicea,APPROVED,2026-02-24T19:29:30Z,True,2026-02-24T19:48:13Z,2026-02-24T19:27:37Z
48964,richardsolomou,andrewm4894,APPROVED,2026-02-24T19:29:43Z,True,2026-02-24T19:48:13Z,2026-02-24T19:27:37Z
48583,pauldambra,thmsobrmlr,APPROVED,2026-02-20T12:45:26Z,True,2026-02-24T19:47:54Z,2026-02-20T12:43:52Z
48583,pauldambra,sampennington,APPROVED,2026-02-20T12:45:29Z,True,2026-02-24T19:47:54Z,2026-02-20T12:43:52Z
48583,pauldambra,copilot-pull-request-reviewer,COMMENTED,2026-02-20T12:46:57Z,True,2026-02-24T19:47:54Z,2026-02-20T12:43:52Z
48583,pauldambra,greptile-apps,COMMENTED,2026-02-20T12:49:37Z,True,2026-02-24T19:47:54Z,2026-02-20T12:43:52Z
48965,richardsolomou,Radu-Raicea,APPROVED,2026-02-24T19:28:55Z,True,2026-02-24T19:47:53Z,2026-02-24T19:27:47Z
48214,gustavohstrassburger,github-advanced-security,COMMENTED,2026-02-17T17:31:54Z,False,,2026-02-17T17:28:47Z
48214,gustavohstrassburger,greptile-apps,COMMENTED,2026-02-17T21:54:50Z,False,,2026-02-17T17:28:47Z
48214,gustavohstrassburger,graphite-app,COMMENTED,2026-02-17T21:57:11Z,False,,2026-02-17T17:28:47Z
48214,gustavohstrassburger,copilot-pull-request-reviewer,COMMENTED,2026-02-17T21:57:46Z,False,,2026-02-17T17:28:47Z
48214,gustavohstrassburger,graphite-app,COMMENTED,2026-02-17T22:05:26Z,False,,2026-02-17T17:28:47Z
48214,gustavohstrassburger,gustavohstrassburger,COMMENTED,2026-02-20T19:32:30Z,False,,2026-02-17T17:28:47Z
48214,gustavohstrassburger,graphite-app,COMMENTED,2026-02-20T19:39:56Z,False,,2026-02-17T17:28:47Z
48760,annikaschmid,anirudhpillai,APPROVED,2026-02-23T15:27:05Z,True,2026-02-24T19:47:08Z,2026-02-23T15:19:42Z
48958,TueHaulund,ksvat,APPROVED,2026-02-24T18:39:36Z,True,2026-02-24T19:46:39Z,2026-02-24T18:36:29Z
48958,TueHaulund,veryayskiy,APPROVED,2026-02-24T19:05:31Z,True,2026-02-24T19:46:39Z,2026-02-24T18:36:29Z
48210,z0br0wn,greptile-apps,COMMENTED,2026-02-17T16:58:01Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,nickbest-ph,COMMENTED,2026-02-17T21:31:32Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,z0br0wn,COMMENTED,2026-02-17T21:37:34Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,nickbest-ph,COMMENTED,2026-02-17T23:30:13Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,z0br0wn,COMMENTED,2026-02-18T02:41:29Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,eli-r-ph,COMMENTED,2026-02-23T20:00:49Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,eli-r-ph,COMMENTED,2026-02-23T20:02:11Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,eli-r-ph,APPROVED,2026-02-23T20:02:55Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,z0br0wn,COMMENTED,2026-02-23T20:13:54Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,greptile-apps,COMMENTED,2026-02-23T20:33:08Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
48210,z0br0wn,nickbest-ph,APPROVED,2026-02-23T20:34:55Z,True,2026-02-24T19:43:56Z,2026-02-17T16:55:10Z
46589,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-02T21:16:04Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-02T21:22:02Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-02T21:25:13Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-02T21:25:19Z,False,,2026-02-02T21:13:05Z
46589,haacked,greptile-apps,COMMENTED,2026-02-02T21:32:13Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-02T21:34:42Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-02T21:34:47Z,False,,2026-02-02T21:13:05Z
46589,haacked,greptile-apps,COMMENTED,2026-02-02T21:35:07Z,False,,2026-02-02T21:13:05Z
46589,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-05T00:52:33Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-05T19:40:19Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-05T19:40:21Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-05T19:40:22Z,False,,2026-02-02T21:13:05Z
46589,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-05T23:53:38Z,False,,2026-02-02T21:13:05Z
46589,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-06T02:19:30Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-24T18:28:18Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-24T18:28:20Z,False,,2026-02-02T21:13:05Z
46589,haacked,haacked,COMMENTED,2026-02-24T18:28:23Z,False,,2026-02-02T21:13:05Z
48966,eli-r-ph,nickbest-ph,APPROVED,2026-02-24T19:31:14Z,True,2026-02-24T19:39:07Z,2026-02-24T19:28:49Z
48904,richardsolomou,greptile-apps,COMMENTED,2026-02-24T12:59:50Z,False,,2026-02-24T12:57:32Z
48904,richardsolomou,Radu-Raicea,APPROVED,2026-02-24T15:51:31Z,False,,2026-02-24T12:57:32Z
48878,richardsolomou,Radu-Raicea,COMMENTED,2026-02-24T15:46:49Z,False,,2026-02-24T10:06:54Z
48878,richardsolomou,Radu-Raicea,APPROVED,2026-02-24T15:48:46Z,False,,2026-02-24T10:06:54Z
48734,richardsolomou,graphite-app,COMMENTED,2026-02-23T19:56:01Z,False,,2026-02-23T13:10:11Z
48734,richardsolomou,richardsolomou,COMMENTED,2026-02-23T20:26:44Z,False,,2026-02-23T13:10:11Z
48734,richardsolomou,Radu-Raicea,APPROVED,2026-02-23T21:08:07Z,False,,2026-02-23T13:10:11Z
46857,pl,eli-r-ph,COMMENTED,2026-02-10T22:52:12Z,False,,2026-02-04T16:00:08Z
46857,pl,eli-r-ph,COMMENTED,2026-02-10T22:54:05Z,False,,2026-02-04T16:00:08Z
46857,pl,eli-r-ph,COMMENTED,2026-02-10T22:55:53Z,False,,2026-02-04T16:00:08Z
48953,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-24T18:29:06Z,True,2026-02-24T19:29:45Z,2026-02-24T18:07:31Z
48953,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-24T18:39:51Z,True,2026-02-24T19:29:45Z,2026-02-24T18:07:31Z
48953,haacked,patricio-posthog,APPROVED,2026-02-24T19:14:47Z,True,2026-02-24T19:29:45Z,2026-02-24T18:07:31Z
47706,andrewm4894,greptile-apps,COMMENTED,2026-02-12T13:14:32Z,True,2026-02-24T19:28:33Z,2026-02-12T13:12:19Z
47706,andrewm4894,chatgpt-codex-connector,COMMENTED,2026-02-12T13:16:33Z,True,2026-02-24T19:28:33Z,2026-02-12T13:12:19Z
47706,andrewm4894,Radu-Raicea,APPROVED,2026-02-12T17:18:54Z,True,2026-02-24T19:28:33Z,2026-02-12T13:12:19Z
48962,camerondeleone,greptile-apps,COMMENTED,2026-02-24T19:10:04Z,False,,2026-02-24T19:06:25Z
48924,arthurdedeus,arthurdedeus,COMMENTED,2026-02-24T15:36:55Z,False,,2026-02-24T15:33:30Z
48924,arthurdedeus,arthurdedeus,COMMENTED,2026-02-24T15:37:33Z,False,,2026-02-24T15:33:30Z
48924,arthurdedeus,arthurdedeus,COMMENTED,2026-02-24T15:39:15Z,False,,2026-02-24T15:33:30Z
48924,arthurdedeus,greptile-apps,COMMENTED,2026-02-24T18:33:45Z,False,,2026-02-24T15:33:30Z
48957,MattBro,rafaeelaudibert,APPROVED,2026-02-24T19:00:23Z,True,2026-02-24T19:13:26Z,2026-02-24T18:35:12Z
48871,yasen-posthog,greptile-apps,COMMENTED,2026-02-24T09:02:45Z,True,2026-02-24T19:12:02Z,2026-02-24T08:59:29Z
48871,yasen-posthog,a-lider,APPROVED,2026-02-24T12:40:01Z,True,2026-02-24T19:12:02Z,2026-02-24T08:59:29Z
48871,yasen-posthog,Piccirello,APPROVED,2026-02-24T19:12:00Z,True,2026-02-24T19:12:02Z,2026-02-24T08:59:29Z
48811,z0br0wn,greptile-apps,COMMENTED,2026-02-23T19:27:18Z,False,,2026-02-23T19:25:23Z
48811,z0br0wn,pl,APPROVED,2026-02-24T16:42:47Z,False,,2026-02-23T19:25:23Z
48807,charlescook-ph,greptile-apps,COMMENTED,2026-02-23T18:40:48Z,True,2026-02-24T19:02:17Z,2026-02-23T18:37:38Z
48807,charlescook-ph,haacked,APPROVED,2026-02-24T16:26:28Z,True,2026-02-24T19:02:17Z,2026-02-23T18:37:38Z
47731,jabahamondes,greptile-apps,COMMENTED,2026-02-24T12:45:55Z,False,,2026-02-12T14:56:05Z
47731,jabahamondes,MarconLP,COMMENTED,2026-02-24T14:02:09Z,False,,2026-02-12T14:56:05Z
47731,jabahamondes,jabahamondes,COMMENTED,2026-02-24T14:04:17Z,False,,2026-02-12T14:56:05Z
47731,jabahamondes,jabahamondes,COMMENTED,2026-02-24T14:04:29Z,False,,2026-02-12T14:56:05Z
47731,jabahamondes,jabahamondes,COMMENTED,2026-02-24T17:37:24Z,False,,2026-02-12T14:56:05Z
47731,jabahamondes,jabahamondes,COMMENTED,2026-02-24T17:37:35Z,False,,2026-02-12T14:56:05Z
48948,havenbarnes,copilot-pull-request-reviewer,COMMENTED,2026-02-24T17:56:37Z,False,,2026-02-24T17:50:31Z
48834,MattBro,rafaeelaudibert,APPROVED,2026-02-23T22:21:46Z,True,2026-02-24T18:33:45Z,2026-02-23T22:18:15Z
48802,Radu-Raicea,benjackwhite,APPROVED,2026-02-24T08:22:17Z,True,2026-02-24T18:28:38Z,2026-02-23T18:15:21Z
48802,Radu-Raicea,haacked,APPROVED,2026-02-24T17:24:35Z,True,2026-02-24T18:28:38Z,2026-02-23T18:15:21Z
48943,lmenezes,pl,CHANGES_REQUESTED,2026-02-24T17:55:33Z,False,,2026-02-24T17:18:34Z
48943,lmenezes,lmenezes,COMMENTED,2026-02-24T17:59:59Z,False,,2026-02-24T17:18:34Z
48943,lmenezes,lmenezes,COMMENTED,2026-02-24T18:24:27Z,False,,2026-02-24T17:18:34Z
48419,vdekrijger,graphite-app,COMMENTED,2026-02-24T12:14:51Z,False,,2026-02-19T09:39:49Z
48419,vdekrijger,robbie-c,APPROVED,2026-02-24T13:06:39Z,False,,2026-02-19T09:39:49Z
48419,vdekrijger,vdekrijger,COMMENTED,2026-02-24T16:15:49Z,False,,2026-02-19T09:39:49Z
48419,vdekrijger,vdekrijger,COMMENTED,2026-02-24T16:16:24Z,False,,2026-02-19T09:39:49Z
48419,vdekrijger,robbie-c,COMMENTED,2026-02-24T18:21:49Z,False,,2026-02-19T09:39:49Z
48950,rafaeelaudibert,fercgomes,APPROVED,2026-02-24T18:01:38Z,True,2026-02-24T18:18:59Z,2026-02-24T18:00:35Z
48796,andrewm4894,Radu-Raicea,COMMENTED,2026-02-24T17:30:32Z,True,2026-02-24T18:13:25Z,2026-02-23T17:43:00Z
48796,andrewm4894,Radu-Raicea,APPROVED,2026-02-24T17:31:10Z,True,2026-02-24T18:13:25Z,2026-02-23T17:43:00Z
48796,andrewm4894,andrewm4894,COMMENTED,2026-02-24T18:15:01Z,True,2026-02-24T18:13:25Z,2026-02-23T17:43:00Z
47766,arthurdedeus,greptile-apps,COMMENTED,2026-02-12T18:25:19Z,True,2026-02-24T18:11:26Z,2026-02-12T18:10:23Z
47766,arthurdedeus,graphite-app,COMMENTED,2026-02-12T18:25:54Z,True,2026-02-24T18:11:26Z,2026-02-12T18:10:23Z
47766,arthurdedeus,andyzzhao,APPROVED,2026-02-24T15:25:37Z,True,2026-02-24T18:11:26Z,2026-02-12T18:10:23Z
48853,eli-r-ph,z0br0wn,COMMENTED,2026-02-24T02:14:34Z,True,2026-02-24T18:09:35Z,2026-02-24T00:50:42Z
48853,eli-r-ph,z0br0wn,COMMENTED,2026-02-24T02:20:07Z,True,2026-02-24T18:09:35Z,2026-02-24T00:50:42Z
48853,eli-r-ph,z0br0wn,APPROVED,2026-02-24T02:21:03Z,True,2026-02-24T18:09:35Z,2026-02-24T00:50:42Z
48853,eli-r-ph,eli-r-ph,COMMENTED,2026-02-24T02:28:38Z,True,2026-02-24T18:09:35Z,2026-02-24T00:50:42Z
48853,eli-r-ph,eli-r-ph,COMMENTED,2026-02-24T02:32:59Z,True,2026-02-24T18:09:35Z,2026-02-24T00:50:42Z
48913,fercgomes,greptile-apps,COMMENTED,2026-02-24T14:12:34Z,True,2026-02-24T18:07:41Z,2026-02-24T14:06:02Z
48913,fercgomes,rafaeelaudibert,APPROVED,2026-02-24T16:49:28Z,True,2026-02-24T18:07:41Z,2026-02-24T14:06:02Z
47638,beatlevic,greptile-apps,COMMENTED,2026-02-11T16:52:02Z,False,,2026-02-11T16:48:32Z
47638,beatlevic,beatlevic,COMMENTED,2026-02-12T09:10:06Z,False,,2026-02-11T16:48:32Z
47918,rossgray,tomasfarias,APPROVED,2026-02-24T17:58:27Z,False,,2026-02-13T17:26:26Z
48945,georgemunyoro,copilot-pull-request-reviewer,COMMENTED,2026-02-24T17:42:39Z,False,,2026-02-24T17:37:51Z
47557,havenbarnes,meikelmosby,COMMENTED,2026-02-12T08:37:06Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
47557,havenbarnes,meikelmosby,APPROVED,2026-02-12T08:37:21Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
47557,havenbarnes,graphite-app,COMMENTED,2026-02-17T20:48:01Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
47557,havenbarnes,greptile-apps,COMMENTED,2026-02-17T20:52:40Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
47557,havenbarnes,graphite-app,COMMENTED,2026-02-17T23:28:09Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
47557,havenbarnes,havenbarnes,COMMENTED,2026-02-18T00:00:44Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
47557,havenbarnes,graphite-app,COMMENTED,2026-02-18T00:06:44Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
47557,havenbarnes,copilot-pull-request-reviewer,COMMENTED,2026-02-23T17:15:25Z,True,2026-02-24T17:55:05Z,2026-02-11T00:25:29Z
48906,benjackwhite,graphite-app,COMMENTED,2026-02-24T17:43:01Z,False,,2026-02-24T13:07:55Z
48906,benjackwhite,greptile-apps,COMMENTED,2026-02-24T17:47:37Z,False,,2026-02-24T13:07:55Z
48942,sakce,greptile-apps,COMMENTED,2026-02-24T17:19:07Z,False,,2026-02-24T17:08:52Z
48942,sakce,andrewjmcgehee,APPROVED,2026-02-24T17:35:13Z,False,,2026-02-24T17:08:52Z
48942,sakce,sakce,COMMENTED,2026-02-24T17:43:39Z,False,,2026-02-24T17:08:52Z
47788,rossgray,greptile-apps,COMMENTED,2026-02-12T20:08:19Z,False,,2026-02-12T20:04:42Z
47788,rossgray,graphite-app,COMMENTED,2026-02-12T20:28:54Z,False,,2026-02-12T20:04:42Z
47788,rossgray,tomasfarias,CHANGES_REQUESTED,2026-02-24T14:42:18Z,False,,2026-02-12T20:04:42Z
47788,rossgray,tomasfarias,COMMENTED,2026-02-24T14:44:00Z,False,,2026-02-12T20:04:42Z
47788,rossgray,rossgray,COMMENTED,2026-02-24T15:21:06Z,False,,2026-02-12T20:04:42Z
47788,rossgray,rossgray,COMMENTED,2026-02-24T15:21:32Z,False,,2026-02-12T20:04:42Z
47788,rossgray,rossgray,COMMENTED,2026-02-24T15:22:03Z,False,,2026-02-12T20:04:42Z
47788,rossgray,tomasfarias,COMMENTED,2026-02-24T16:49:10Z,False,,2026-02-12T20:04:42Z
47788,rossgray,tomasfarias,COMMENTED,2026-02-24T17:11:20Z,False,,2026-02-12T20:04:42Z
47788,rossgray,tomasfarias,COMMENTED,2026-02-24T17:11:48Z,False,,2026-02-12T20:04:42Z
47788,rossgray,rossgray,COMMENTED,2026-02-24T17:27:53Z,False,,2026-02-12T20:04:42Z
48848,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-23T23:54:43Z,True,2026-02-24T17:26:44Z,2026-02-23T23:42:29Z
48848,haacked,ablaszkiewicz,APPROVED,2026-02-24T16:59:19Z,True,2026-02-24T17:26:44Z,2026-02-23T23:42:29Z
48848,haacked,patricio-posthog,APPROVED,2026-02-24T17:14:10Z,True,2026-02-24T17:26:44Z,2026-02-23T23:42:29Z
48213,tomasfarias,greptile-apps,COMMENTED,2026-02-17T17:48:45Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-17T17:52:12Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-17T17:53:15Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-17T18:02:48Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-17T18:03:07Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-17T18:06:10Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-17T18:07:59Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,rossgray,COMMENTED,2026-02-24T14:06:27Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-24T14:52:53Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-24T14:54:24Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-24T14:55:22Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-24T14:56:31Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,rossgray,COMMENTED,2026-02-24T15:08:35Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-24T17:21:21Z,False,,2026-02-17T17:17:12Z
48213,tomasfarias,tomasfarias,COMMENTED,2026-02-24T17:25:07Z,False,,2026-02-17T17:17:12Z
48935,hpouillot,hpouillot,COMMENTED,2026-02-24T16:49:13Z,False,,2026-02-24T16:39:46Z
48937,lmenezes,pl,APPROVED,2026-02-24T16:49:34Z,True,2026-02-24T17:21:58Z,2026-02-24T16:40:50Z
48782,kappa90,graphite-app,COMMENTED,2026-02-23T16:51:49Z,False,,2026-02-23T16:43:17Z
48927,gesh,pauldambra,COMMENTED,2026-02-24T16:00:03Z,False,,2026-02-24T15:54:08Z
48927,gesh,pauldambra,APPROVED,2026-02-24T16:00:26Z,False,,2026-02-24T15:54:08Z
48927,gesh,sampennington,APPROVED,2026-02-24T16:48:58Z,False,,2026-02-24T15:54:08Z
48539,nickbest-ph,dmarticus,APPROVED,2026-02-20T18:40:27Z,True,2026-02-24T17:04:48Z,2026-02-19T23:18:04Z
48539,nickbest-ph,haacked,APPROVED,2026-02-23T20:32:26Z,True,2026-02-24T17:04:48Z,2026-02-19T23:18:04Z
48539,nickbest-ph,nickbest-ph,COMMENTED,2026-02-23T23:47:00Z,True,2026-02-24T17:04:48Z,2026-02-19T23:18:04Z
48932,christiaan-ph,jabahamondes,APPROVED,2026-02-24T16:58:28Z,True,2026-02-24T17:00:29Z,2026-02-24T16:17:26Z
48860,haacked,georgemunyoro,APPROVED,2026-02-24T16:54:04Z,True,2026-02-24T16:55:42Z,2026-02-24T03:54:43Z
48860,haacked,copilot-pull-request-reviewer,COMMENTED,2026-02-24T16:57:28Z,True,2026-02-24T16:55:42Z,2026-02-24T03:54:43Z
48930,mendral-app,webjunkie,APPROVED,2026-02-24T16:20:51Z,True,2026-02-24T16:48:16Z,2026-02-24T16:02:28Z
48792,kappa90,greptile-apps,COMMENTED,2026-02-23T17:49:15Z,False,,2026-02-23T17:34:06Z
48291,ioannisj,greptile-apps,COMMENTED,2026-02-23T18:48:44Z,True,2026-02-24T16:38:32Z,2026-02-18T11:20:57Z
48291,ioannisj,graphite-app,COMMENTED,2026-02-23T18:50:25Z,True,2026-02-24T16:38:32Z,2026-02-18T11:20:57Z
48291,ioannisj,graphite-app,COMMENTED,2026-02-23T18:55:49Z,True,2026-02-24T16:38:32Z,2026-02-18T11:20:57Z
48291,ioannisj,hpouillot,APPROVED,2026-02-24T16:37:51Z,True,2026-02-24T16:38:32Z,2026-02-18T11:20:57Z
48931,robbie-c,greptile-apps,COMMENTED,2026-02-24T16:07:22Z,True,2026-02-24T16:36:38Z,2026-02-24T16:05:38Z
48931,robbie-c,graphite-app,COMMENTED,2026-02-24T16:09:08Z,True,2026-02-24T16:36:38Z,2026-02-24T16:05:38Z
48931,robbie-c,copilot-pull-request-reviewer,COMMENTED,2026-02-24T16:10:27Z,True,2026-02-24T16:36:38Z,2026-02-24T16:05:38Z
48931,robbie-c,graphite-app,COMMENTED,2026-02-24T16:13:10Z,True,2026-02-24T16:36:38Z,2026-02-24T16:05:38Z
48931,robbie-c,skoob13,APPROVED,2026-02-24T16:17:28Z,True,2026-02-24T16:36:38Z,2026-02-24T16:05:38Z
48931,robbie-c,copilot-pull-request-reviewer,COMMENTED,2026-02-24T16:18:36Z,True,2026-02-24T16:36:38Z,2026-02-24T16:05:38Z
48928,jose-sequeira,greptile-apps,COMMENTED,2026-02-24T15:58:30Z,False,,2026-02-24T15:55:07Z
48928,jose-sequeira,pl,APPROVED,2026-02-24T16:22:00Z,False,,2026-02-24T15:55:07Z
48900,gantoine,webjunkie,APPROVED,2026-02-24T14:25:00Z,True,2026-02-24T16:34:33Z,2026-02-24T12:34:58Z
48915,kappa90,greptile-apps,COMMENTED,2026-02-24T14:12:58Z,False,,2026-02-24T14:08:54Z
48915,kappa90,graphite-app,COMMENTED,2026-02-24T14:13:44Z,False,,2026-02-24T14:08:54Z
48915,kappa90,graphite-app,COMMENTED,2026-02-24T14:15:29Z,False,,2026-02-24T14:08:54Z
48933,thmsobrmlr,greptile-apps,COMMENTED,2026-02-24T16:27:14Z,False,,2026-02-24T16:24:49Z
48933,thmsobrmlr,chatgpt-codex-connector,COMMENTED,2026-02-24T16:31:53Z,False,,2026-02-24T16:24:49Z
48865,Piccirello,greptile-apps,COMMENTED,2026-02-24T06:07:53Z,True,2026-02-24T16:19:29Z,2026-02-24T06:05:05Z
48865,Piccirello,Piccirello,COMMENTED,2026-02-24T06:08:39Z,True,2026-02-24T16:19:29Z,2026-02-24T06:05:05Z
48865,Piccirello,webjunkie,APPROVED,2026-02-24T08:46:30Z,True,2026-02-24T16:19:29Z,2026-02-24T06:05:05Z
48344,ReeceJones,greptile-apps,COMMENTED,2026-02-18T17:01:49Z,False,,2026-02-18T16:56:35Z
48344,ReeceJones,a-lider,APPROVED,2026-02-23T12:26:36Z,False,,2026-02-18T16:56:35Z
48344,ReeceJones,graphite-app,COMMENTED,2026-02-24T16:13:03Z,False,,2026-02-18T16:56:35Z
48788,lmenezes,lmenezes,COMMENTED,2026-02-23T17:26:46Z,True,2026-02-24T16:18:41Z,2026-02-23T17:18:04Z
48788,lmenezes,lmenezes,COMMENTED,2026-02-23T17:59:11Z,True,2026-02-24T16:18:41Z,2026-02-23T17:18:04Z
48788,lmenezes,lmenezes,COMMENTED,2026-02-23T18:08:21Z,True,2026-02-24T16:18:41Z,2026-02-23T17:18:04Z
48788,lmenezes,pl,COMMENTED,2026-02-24T10:46:09Z,True,2026-02-24T16:18:41Z,2026-02-23T17:18:04Z
48788,lmenezes,pl,APPROVED,2026-02-24T16:16:28Z,True,2026-02-24T16:18:41Z,2026-02-23T17:18:04Z
